show_id,type,title,country,year_added,release_year,rating,duration,genre,is_movie,is_tv_show
s2979,Movie,Kevin Hart: I'm a Grown Little Man,United States,2020.0,2009,TV-MA,62 min,Stand-Up Comedy,1,0
s2980,TV Show,THE STRANGER,United Kingdom,2020.0,2020,TV-MA,1 Season,British TV Shows,0,1
s2981,TV Show,What the Love! with Karan Johar,United States,2020.0,2020,TV-14,1 Season,International TV Shows,0,1
s2982,Movie,Close Enemies,France,2020.0,2018,TV-MA,112 min,Dramas,1,0
s2984,TV Show,Night on Earth,United Kingdom,2020.0,2020,TV-PG,1 Season,Docuseries,0,1
s2985,TV Show,Omniscient,Brazil,2020.0,2020,TV-MA,1 Season,International TV Shows,0,1
s2986,Movie,Shimla Mirchi,India,2020.0,2020,TV-14,121 min,Comedies,1,0
s2987,Movie,Sillu Karuppatti,India,2020.0,2019,TV-14,133 min,Comedies,1,0
s2988,Movie,Vir Das: For India,India,2020.0,2020,TV-MA,76 min,Stand-Up Comedy,1,0
s2989,Movie,Menashe,United States,2020.0,2017,PG,82 min,Dramas,1,0
s2990,Movie,A Sun,Taiwan,2020.0,2019,TV-MA,156 min,Dramas,1,0
s2991,Movie,Die Ontwaking,South Africa,2020.0,2015,TV-MA,90 min,International Movies,1,0
s2993,TV Show,Sons of the Caliphate,Nigeria,2020.0,2017,TV-14,2 Seasons,International TV Shows,0,1
s2994,TV Show,The goop lab with Gwyneth Paltrow,United States,2020.0,2020,TV-MA,1 Season,Reality TV,0,1
s2995,TV Show,The Ranch,United States,2020.0,2020,TV-MA,8 Seasons,TV Comedies,0,1
s2996,Movie,Airplane Mode,United States,2020.0,2020,TV-PG,97 min,Comedies,1,0
s2997,Movie,Alex Fernández: The Best Comedian in the World,Mexico,2020.0,2020,TV-MA,51 min,Stand-Up Comedy,1,0
s2998,TV Show,October Faction,United States,2020.0,2020,TV-MA,1 Season,TV Action & Adventure,0,1
s2999,TV Show,​SAINT SEIYA: Knights of the Zodiac,Japan,2020.0,2020,TV-14,2 Seasons,Anime Series,0,1
s3000,TV Show,The Ghost Bride,Taiwan,2020.0,2020,TV-14,1 Season,International TV Shows,0,1
s3001,TV Show,Pandemic: How to Prevent an Outbreak,United States,2020.0,2020,TV-14,1 Season,Docuseries,0,1
s3002,TV Show,Playing with Fire,United States,2020.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3003,Movie,Whisky,Uruguay,2020.0,2004,TV-MA,98 min,Comedies,1,0
s3004,Movie,Fortune Feimster: Sweet & Salty,United States,2020.0,2020,TV-MA,61 min,Stand-Up Comedy,1,0
s3005,Movie,KD (A) Karuppudurai,India,2020.0,2019,TV-14,116 min,Comedies,1,0
s3006,TV Show,DreamWorks How to Train Your Dragon Legends,United States,2020.0,2011,TV-PG,1 Season,Kids' TV,0,1
s3007,Movie,Motichoor Chaknachoor,India,2020.0,2019,TV-14,132 min,Comedies,1,0
s3008,Movie,WHAT DID JACK DO?,United States,2020.0,2020,TV-14,17 min,Dramas,1,0
s3009,Movie,The Bling Ring,United States,2020.0,2013,R,91 min,Dramas,1,0
s3010,Movie,A Fall from Grace,United States,2020.0,2020,TV-MA,121 min,Dramas,1,0
s3011,TV Show,Ares,Netherlands,2020.0,2020,TV-MA,1 Season,International TV Shows,0,1
s3012,TV Show,Hip-Hop Evolution,Canada,2020.0,2020,TV-MA,4 Seasons,Docuseries,0,1
s3013,TV Show,Nailed It! Germany,Germany,2020.0,2020,TV-14,1 Season,International TV Shows,0,1
s3014,TV Show,Tiny House Nation,United States,2020.0,2019,TV-PG,2 Seasons,Reality TV,0,1
s3015,Movie,Deadcon,United States,2020.0,2019,TV-14,78 min,Horror Movies,1,0
s3016,TV Show,Handsome Siblings,China,2020.0,2020,TV-14,1 Season,International TV Shows,0,1
s3017,Movie,Hop,United States,2020.0,2011,PG,95 min,Children & Family Movies,1,0
s3018,Movie,Jezebel,United States,2020.0,2019,TV-MA,86 min,Dramas,1,0
s3019,Movie,Legend,United Kingdom,2020.0,2015,R,132 min,Dramas,1,0
s3020,Movie,NiNoKuni,Japan,2020.0,2019,TV-14,107 min,Action & Adventure,1,0
s3021,TV Show,Soul Eater,Japan,2020.0,2008,TV-14,1 Season,Anime Series,0,1
s3022,Movie,Steve Jobs,United Kingdom,2020.0,2015,R,122 min,Dramas,1,0
s3023,Movie,Bulbul Can Sing,India,2020.0,2018,TV-14,95 min,Dramas,1,0
s3024,Movie,Eye For An Eye,Spain,2020.0,2019,TV-MA,108 min,Dramas,1,0
s3025,TV Show,Killer Inside: The Mind of Aaron Hernandez,United States,2020.0,2020,TV-MA,1 Season,Crime TV Shows,0,1
s3026,Movie,MindGamers,Austria,2020.0,2017,R,99 min,International Movies,1,0
s3027,Movie,The Brave,United States,2020.0,2019,TV-MA,103 min,Action & Adventure,1,0
s3028,Movie,Leslie Jones: Time Machine,United States,2020.0,2020,TV-MA,66 min,Stand-Up Comedy,1,0
s3029,TV Show,The Ollie & Moon Show,France,2020.0,2018,TV-Y,1 Season,Kids' TV,0,1
s3030,Movie,Women of Mafia 2,Poland,2020.0,2019,TV-MA,132 min,Action & Adventure,1,0
s3032,Movie,Betty White: First Lady of Television,United States,2020.0,2018,TV-14,56 min,Documentaries,1,0
s3033,Movie,Made in China,India,2020.0,2019,TV-MA,128 min,Comedies,1,0
s3034,TV Show,AJ and the Queen,United States,2020.0,2020,TV-14,1 Season,TV Comedies,0,1
s3035,TV Show,Giri / Haji,United Kingdom,2020.0,2019,TV-MA,1 Season,British TV Shows,0,1
s3036,TV Show,Harvey Street Kids,United States,2020.0,2020,TV-Y7,4 Seasons,Kids' TV,0,1
s3037,TV Show,Jamtara - Sabka Number Ayega,India,2020.0,2020,TV-MA,1 Season,Crime TV Shows,0,1
s3038,TV Show,Medical Police,United States,2020.0,2020,TV-MA,1 Season,Crime TV Shows,0,1
s3039,Movie,Monsters: Dark Continent,United Kingdom,2020.0,2014,R,119 min,Action & Adventure,1,0
s3040,TV Show,The InBESTigators,Australia,2020.0,2020,TV-Y,2 Seasons,Kids' TV,0,1
s3041,TV Show,Until Dawn,France,2020.0,2020,TV-MA,1 Season,International TV Shows,0,1
s3042,Movie,Bulletproof 2,United States,2020.0,2020,TV-MA,97 min,Action & Adventure,1,0
s3043,TV Show,Cheer,United States,2020.0,2020,TV-MA,1 Season,Docuseries,0,1
s3044,Movie,A Ghost Story,United States,2020.0,2017,R,92 min,Dramas,1,0
s3045,Movie,"Live Twice, Love Once",Spain,2020.0,2020,TV-MA,102 min,Comedies,1,0
s3046,TV Show,Dracula,United Kingdom,2020.0,2020,TV-14,1 Season,British TV Shows,0,1
s3047,Movie,All the Freckles in the World,Mexico,2020.0,2020,TV-14,90 min,Comedies,1,0
s3048,TV Show,Anne with an E,Canada,2020.0,2019,TV-PG,3 Seasons,International TV Shows,0,1
s3049,Movie,Half Girlfriend,India,2020.0,2017,TV-14,129 min,Dramas,1,0
s3050,TV Show,"Sex, Explained",United States,2020.0,2020,TV-MA,1 Season,Docuseries,0,1
s3051,TV Show,Thieves of the Wood,Belgium,2020.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3052,Movie,Aruna & Her Palate,Indonesia,2020.0,2018,TV-14,106 min,Dramas,1,0
s3053,TV Show,Because This Is My First Life,South Korea,2020.0,2017,TV-14,1 Season,International TV Shows,0,1
s3054,TV Show,Border Security: America's Front Line,Canada,2020.0,2018,TV-14,1 Season,Crime TV Shows,0,1
s3055,Movie,Breaking the Bank,United Kingdom,2020.0,2014,TV-PG,105 min,Comedies,1,0
s3056,TV Show,Cells at Work!,Japan,2020.0,2018,TV-PG,1 Season,Anime Series,0,1
s3058,Movie,Garfield Gets Real,United States,2020.0,2007,TV-Y,78 min,Children & Family Movies,1,0
s3059,Movie,Garfield's Fun Fest,United States,2020.0,2008,TV-Y7,79 min,Children & Family Movies,1,0
s3060,Movie,Garfield's Pet Force,South Korea,2020.0,2009,G,78 min,Children & Family Movies,1,0
s3061,Movie,Ghost Stories,India,2020.0,2020,TV-MA,145 min,Horror Movies,1,0
s3062,Movie,Jeff Dunham: Unhinged in Hollywood,United States,2020.0,2015,TV-MA,71 min,Stand-Up Comedy,1,0
s3063,Movie,Jimmy Neutron: Boy Genius,United States,2020.0,2001,G,83 min,Children & Family Movies,1,0
s3064,TV Show,Live Up To Your Name,South Korea,2020.0,2017,TV-MA,1 Season,International TV Shows,0,1
s3066,TV Show,Messiah,United States,2020.0,2020,TV-MA,1 Season,TV Dramas,0,1
s3067,TV Show,Mia and Me,Netherlands,2020.0,2017,TV-Y7,2 Seasons,Kids' TV,0,1
s3068,TV Show,"Nisman: The Prosecutor, the President, and the Spy",Spain,2020.0,2020,TV-MA,1 Season,Crime TV Shows,0,1
s3069,Movie,Pan's Labyrinth,Mexico,2020.0,2006,R,119 min,Dramas,1,0
s3070,Movie,Pokémon the Movie: Power of Us,Japan,2020.0,2018,TV-Y7,98 min,Anime Features,1,0
s3071,Movie,Posesif,Indonesia,2020.0,2017,TV-MA,102 min,Dramas,1,0
s3072,TV Show,Reply 1988,South Korea,2020.0,2015,TV-14,1 Season,International TV Shows,0,1
s3074,Movie,Road Trip: Beer Pong,United States,2020.0,2009,R,97 min,Comedies,1,0
s3075,TV Show,Save Me,South Korea,2020.0,2017,TV-MA,1 Season,International TV Shows,0,1
s3076,TV Show,Spinning Out,United States,2020.0,2020,TV-MA,1 Season,TV Dramas,0,1
s3077,TV Show,The Bride of Habaek,South Korea,2020.0,2017,TV-14,1 Season,International TV Shows,0,1
s3078,Movie,Aaviri,India,2019.0,2019,TV-14,110 min,Horror Movies,1,0
s3079,Movie,Albert Pinto Ko Gussa Kyun Aata Hai?,India,2019.0,2019,TV-MA,85 min,Dramas,1,0
s3080,TV Show,ARASHI's Diary -Voyage-,Japan,2019.0,2019,TV-PG,1 Season,Docuseries,0,1
s3081,Movie,Benchwarmers 2: Breaking Balls,United States,2019.0,2019,PG-13,90 min,Comedies,1,0
s3082,Movie,How High 2,United States,2019.0,2019,TV-MA,89 min,Comedies,1,0
s3083,TV Show,Occupied,Norway,2019.0,2019,TV-MA,3 Seasons,International TV Shows,0,1
s3085,TV Show,Rainbow Ruby,South Korea,2019.0,2016,TV-Y,1 Season,Kids' TV,0,1
s3086,TV Show,Robot Trains,South Korea,2019.0,2018,TV-Y7,2 Seasons,Kids' TV,0,1
s3088,TV Show,Yanxi Palace: Princess Adventures,China,2019.0,2019,TV-14,1 Season,International TV Shows,0,1
s3089,TV Show,The Disastrous Life of Saiki K.: Reawakened,Japan,2019.0,2019,TV-14,1 Season,Anime Series,0,1
s3090,Movie,Hot Gimmick: Girl Meets Boy,Japan,2019.0,2019,TV-MA,120 min,Dramas,1,0
s3091,Movie,Blitz Patrollie,South Africa,2019.0,2013,TV-MA,102 min,Action & Adventure,1,0
s3092,Movie,"El Pepe, a Supreme Life",Argentina,2019.0,2018,TV-14,73 min,Documentaries,1,0
s3093,TV Show,Kevin Hart: Don’t F**k This Up,United States,2019.0,2019,TV-MA,1 Season,Docuseries,0,1
s3095,Movie,The App,Italy,2019.0,2019,TV-MA,79 min,Dramas,1,0
s3096,TV Show,The Bonfire of Destiny,France,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3097,TV Show,You,United States,2019.0,2019,TV-MA,2 Seasons,Crime TV Shows,0,1
s3098,Movie,Doom: Annihilation,United States,2019.0,2019,R,97 min,Action & Adventure,1,0
s3099,Movie,Fireworks,Japan,2019.0,2017,TV-PG,91 min,Anime Features,1,0
s3100,Movie,Grand-Daddy Day Care,United States,2019.0,2019,PG-13,96 min,Children & Family Movies,1,0
s3101,Movie,Jarhead: Law of Return,Israel,2019.0,2019,R,103 min,Action & Adventure,1,0
s3102,Movie,MFKZ,France,2019.0,2017,R,95 min,Action & Adventure,1,0
s3103,Movie,Sweetheart,United States,2019.0,2019,PG-13,83 min,Horror Movies,1,0
s3104,TV Show,CAROLE & TUESDAY,Japan,2019.0,2019,TV-MA,2 Seasons,Anime Series,0,1
s3105,Movie,Como caído del cielo,Mexico,2019.0,2019,TV-14,117 min,Comedies,1,0
s3106,Movie,John Mulaney & The Sack Lunch Bunch,United States,2019.0,2019,TV-PG,70 min,Children & Family Movies,1,0
s3107,TV Show,Lost in Space,United States,2019.0,2019,TV-PG,2 Seasons,TV Action & Adventure,0,1
s3108,Movie,Jacob's Ladder,United States,2019.0,2019,R,90 min,Thrillers,1,0
s3109,TV Show,Private Practice,United States,2019.0,2012,TV-14,6 Seasons,TV Comedies,0,1
s3110,Movie,Back of the Net,Australia,2019.0,2019,TV-Y,86 min,Children & Family Movies,1,0
s3111,Movie,Lost in London,Nigeria,2019.0,2017,TV-PG,86 min,Comedies,1,0
s3112,TV Show,Agent,Mauritius,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3113,Movie,Being Mrs Elliot,Nigeria,2019.0,2014,TV-14,113 min,Dramas,1,0
s3115,Movie,Iyore,Nigeria,2019.0,2015,TV-PG,141 min,Dramas,1,0
s3117,Movie,The Two Popes,United Kingdom,2019.0,2019,PG-13,126 min,Dramas,1,0
s3118,TV Show,The Witcher,United States,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3119,Movie,After the Raid,United States,2019.0,2019,TV-PG,25 min,Documentaries,1,0
s3120,TV Show,Twice Upon A Time,France,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3121,TV Show,Ultraviolet,Poland,2019.0,2019,TV-MA,2 Seasons,Crime TV Shows,0,1
s3122,TV Show,Don't F**k with Cats: Hunting an Internet Killer,United Kingdom,2019.0,2019,TV-MA,1 Season,Crime TV Shows,0,1
s3123,TV Show,Soundtrack,United States,2019.0,2019,TV-MA,1 Season,Romantic TV Shows,0,1
s3124,Movie,Ronny Chieng: Asian Comedian Destroys America!,United States,2019.0,2019,TV-MA,63 min,Stand-Up Comedy,1,0
s3125,Movie,"Sincerely Yours, Dhaka",Bangladesh,2019.0,2018,TV-MA,136 min,Comedies,1,0
s3126,Movie,The Danish Girl,United Kingdom,2019.0,2015,R,120 min,Dramas,1,0
s3127,Movie,Bangistan,India,2019.0,2015,TV-14,134 min,Comedies,1,0
s3128,TV Show,Cinderella and the Four Knights,South Korea,2019.0,2016,TV-PG,1 Season,International TV Shows,0,1
s3129,TV Show,Cocomong,United States,2019.0,2015,TV-Y,2 Seasons,Kids' TV,0,1
s3130,TV Show,Crash Landing on You,South Korea,2019.0,2019,TV-14,1 Season,International TV Shows,0,1
s3131,TV Show,"Crazy, Lovely, Cool",Nigeria,2019.0,2018,TV-MA,1 Season,International TV Shows,0,1
s3132,Movie,Dil Chahta Hai,India,2019.0,2001,TV-14,185 min,Comedies,1,0
s3133,Movie,Dil Dhadakne Do,India,2019.0,2015,TV-MA,174 min,Comedies,1,0
s3134,Movie,Don,India,2019.0,2006,TV-14,169 min,Action & Adventure,1,0
s3135,Movie,Don 2,India,2019.0,2011,TV-14,148 min,Action & Adventure,1,0
s3136,Movie,Fukrey,India,2019.0,2013,TV-14,135 min,Action & Adventure,1,0
s3137,Movie,Game,India,2019.0,2011,TV-14,135 min,International Movies,1,0
s3138,TV Show,Girls und Panzer,Japan,2019.0,2012,TV-PG,1 Season,Anime Series,0,1
s3140,Movie,Honeymoon Travels Pvt. Ltd.,India,2019.0,2007,TV-14,119 min,Comedies,1,0
s3141,Movie,Isoken,Nigeria,2019.0,2017,TV-14,98 min,Comedies,1,0
s3142,Movie,Karthik Calling Karthik,India,2019.0,2010,TV-14,135 min,Dramas,1,0
s3143,Movie,Lakshya,India,2019.0,2004,TV-PG,185 min,Action & Adventure,1,0
s3144,Movie,Luck by Chance,India,2019.0,2009,TV-14,156 min,Dramas,1,0
s3145,Movie,Potato Potahto,Ghana,2019.0,2017,TV-MA,104 min,Comedies,1,0
s3146,Movie,Rock On!!,India,2019.0,2008,TV-14,139 min,Dramas,1,0
s3147,TV Show,Scooby-Doo!: Mystery Incorporated,United States,2019.0,2012,TV-Y7,2 Seasons,Kids' TV,0,1
s3148,Movie,Talaash,India,2019.0,2012,TV-14,140 min,Dramas,1,0
s3149,TV Show,What's New Scooby-Doo?,United States,2019.0,2005,TV-Y7,3 Seasons,Kids' TV,0,1
s3150,Movie,Zindagi Na Milegi Dobara,India,2019.0,2011,TV-14,154 min,Comedies,1,0
s3151,Movie,6 Underground,United States,2019.0,2019,R,129 min,Action & Adventure,1,0
s3152,Movie,A Trip to Jamaica,Nigeria,2019.0,2016,TV-MA,99 min,Comedies,1,0
s3153,Movie,My Wife and I,South Africa,2019.0,2017,TV-MA,100 min,Comedies,1,0
s3154,Movie,Okafor's Law,Nigeria,2019.0,2016,TV-14,110 min,Comedies,1,0
s3156,Movie,The 9th Precinct,Taiwan,2019.0,2019,TV-MA,95 min,International Movies,1,0
s3158,Movie,Jack Whitehall: Christmas with My Father,United Kingdom,2019.0,2019,TV-MA,65 min,Stand-Up Comedy,1,0
s3159,Movie,The Sky Is Pink,India,2019.0,2019,TV-MA,143 min,Dramas,1,0
s3160,Movie,Good and Prosperous,Egypt,2019.0,2017,TV-14,101 min,Comedies,1,0
s3161,Movie,Michelle Wolf: Joke Show,United States,2019.0,2019,TV-MA,60 min,Stand-Up Comedy,1,0
s3162,Movie,A Family Reunion Christmas,United States,2019.0,2019,TV-PG,29 min,Children & Family Movies,1,0
s3163,Movie,It Comes at Night,United States,2019.0,2017,R,92 min,Horror Movies,1,0
s3164,Movie,Saaho,India,2019.0,2019,TV-14,172 min,Action & Adventure,1,0
s3165,Movie,Nothing to Lose 2,Brazil,2019.0,2019,PG-13,97 min,Dramas,1,0
s3166,TV Show,Astronomy Club: The Sketch Show,United States,2019.0,2019,TV-MA,1 Season,TV Comedies,0,1
s3167,Movie,Banana Island Ghost,Nigeria,2019.0,2017,TV-14,108 min,Comedies,1,0
s3169,TV Show,Fuller House,United States,2019.0,2020,TV-PG,5 Seasons,TV Comedies,0,1
s3170,Movie,Marriage Story,United Kingdom,2019.0,2019,R,137 min,Dramas,1,0
s3171,Movie,No Game No Life: Zero,Japan,2019.0,2017,TV-MA,106 min,Action & Adventure,1,0
s3172,Movie,Slow Country,Nigeria,2019.0,2017,TV-MA,115 min,Dramas,1,0
s3173,Movie,Spirit Riding Free: Spirit of Christmas,United States,2019.0,2019,TV-Y7,46 min,Children & Family Movies,1,0
s3174,TV Show,Teasing Master Takagi-san,Japan,2019.0,2019,TV-PG,1 Season,Anime Series,0,1
s3175,TV Show,The Chosen One,Brazil,2019.0,2019,TV-MA,2 Seasons,International TV Shows,0,1
s3176,TV Show,The Confession Killer,United States,2019.0,2019,TV-14,1 Season,Crime TV Shows,0,1
s3177,TV Show,Three Days of Christmas,Spain,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3179,Movie,Wives on Strike,Nigeria,2019.0,2016,TV-14,92 min,Comedies,1,0
s3180,Movie,Wives on Strike: The Revolution,United Kingdom,2019.0,2017,TV-PG,93 min,Comedies,1,0
s3181,Movie,A Christmas Prince: The Royal Baby,United States,2019.0,2019,TV-PG,85 min,Children & Family Movies,1,0
s3182,Movie,The Irishman: In Conversation,United States,2019.0,2019,TV-MA,24 min,Documentaries,1,0
s3183,TV Show,V Wars,United States,2019.0,2019,TV-MA,1 Season,TV Action & Adventure,0,1
s3184,TV Show,The Last O.G.,United States,2019.0,2019,TV-MA,2 Seasons,TV Comedies,0,1
s3185,TV Show,The Prince of Tennis ~ Match! Tennis Juniors ~,China,2019.0,2019,TV-PG,1 Season,International TV Shows,0,1
s3186,TV Show,The Road to Love,Colombia,2019.0,2019,TV-14,1 Season,International TV Shows,0,1
s3187,Movie,Tiffany Haddish: Black Mitzvah,United States,2019.0,2019,TV-MA,56 min,Stand-Up Comedy,1,0
s3188,TV Show,Nightflyers,United States,2019.0,2018,TV-MA,1 Season,TV Horror,0,1
s3189,Movie,A Cinderella Story: Christmas Wish,United States,2019.0,2019,PG,86 min,Children & Family Movies,1,0
s3190,Movie,Baby Dolls,India,2019.0,2019,TV-PG,127 min,Comedies,1,0
s3191,Movie,Cut Bank,United States,2019.0,2014,R,93 min,Dramas,1,0
s3192,Movie,Dead Kids,Philippines,2019.0,2019,TV-MA,94 min,Dramas,1,0
s3193,TV Show,Eastsiders,United States,2019.0,2018,TV-MA,4 Seasons,TV Comedies,0,1
s3194,Movie,High End Yaariyan,India,2019.0,2019,TV-14,120 min,Comedies,1,0
s3195,Movie,Iron Fists and Kung-Fu Kicks,Australia,2019.0,2019,TV-MA,108 min,Documentaries,1,0
s3196,Movie,Jindua,India,2019.0,2017,TV-14,135 min,Dramas,1,0
s3197,Movie,Lakeeran,India,2019.0,2016,TV-PG,111 min,Dramas,1,0
s3198,Movie,Mahi NRI,United Kingdom,2019.0,2017,TV-14,134 min,Comedies,1,0
s3199,Movie,Qismat,India,2019.0,2018,TV-PG,137 min,Dramas,1,0
s3201,Movie,Tee Shot: Ariya Jutanugarn,Thailand,2019.0,2019,TV-14,103 min,Children & Family Movies,1,0
s3202,Movie,Thug Life,India,2019.0,2017,TV-14,133 min,Comedies,1,0
s3203,Movie,Wandering Stars,France,2019.0,2019,TV-MA,95 min,Documentaries,1,0
s3204,Movie,Why Me?,Romania,2019.0,2015,TV-MA,126 min,Dramas,1,0
s3205,TV Show,Chocolate,South Korea,2019.0,2019,TV-14,1 Season,International TV Shows,0,1
s3206,Movie,Guatemala: Heart of the Mayan World,Uruguay,2019.0,2019,TV-G,67 min,Documentaries,1,0
s3207,Movie,The Zoya Factor,India,2019.0,2019,TV-14,135 min,Comedies,1,0
s3208,Movie,Atlantics,France,2019.0,2019,TV-14,106 min,Dramas,1,0
s3209,TV Show,Chip and Potato,United Kingdom,2019.0,2019,TV-Y,2 Seasons,Kids' TV,0,1
s3210,Movie,Crazy people,Nigeria,2019.0,2018,TV-MA,107 min,Comedies,1,0
s3211,Movie,I Lost My Body,France,2019.0,2019,TV-MA,81 min,Dramas,1,0
s3212,Movie,Kalushi: The Story of Solomon Mahlangu,South Africa,2019.0,2016,TV-MA,107 min,Dramas,1,0
s3213,TV Show,La Reina del Sur,Mexico,2019.0,2019,TV-MA,2 Seasons,Crime TV Shows,0,1
s3215,Movie,Payday,Nigeria,2019.0,2018,TV-MA,110 min,Comedies,1,0
s3216,Movie,The Accidental Spy,Nigeria,2019.0,2017,TV-MA,104 min,Action & Adventure,1,0
s3218,Movie,The Island,Nigeria,2019.0,2018,TV-14,93 min,Dramas,1,0
s3219,Movie,Holiday Rush,United States,2019.0,2019,TV-PG,94 min,Children & Family Movies,1,0
s3220,TV Show,Levius,Japan,2019.0,2019,TV-14,1 Season,Anime Series,0,1
s3221,TV Show,Lugar de Mulher,Brazil,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3222,TV Show,Merry Happy Whatever,United States,2019.0,2019,TV-PG,1 Season,TV Comedies,0,1
s3223,TV Show,Mythomaniac,France,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3224,Movie,Defiance,United States,2019.0,2008,R,137 min,Action & Adventure,1,0
s3225,Movie,Evvarikee Cheppoddu,India,2019.0,2019,TV-14,134 min,Comedies,1,0
s3227,Movie,The Body Remembers When the World Broke Open,Canada,2019.0,2019,TV-MA,106 min,Dramas,1,0
s3228,Movie,The Irishman,United States,2019.0,2019,R,209 min,Dramas,1,0
s3229,Movie,Mike Birbiglia: The New One,United States,2019.0,2019,TV-MA,86 min,Stand-Up Comedy,1,0
s3230,Movie,Super Monsters Save Christmas,United States,2019.0,2019,TV-Y,24 min,Children & Family Movies,1,0
s3231,TV Show,The Crime,Poland,2019.0,2015,TV-MA,2 Seasons,Crime TV Shows,0,1
s3233,TV Show,Zona Rosa,Mexico,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3234,Movie,Pranaam,India,2019.0,2019,TV-14,117 min,Action & Adventure,1,0
s3235,Movie,What the F* Is Going On?,Spain,2019.0,2019,TV-MA,87 min,Documentaries,1,0
s3236,Movie,Shot Caller,United States,2019.0,2017,R,121 min,Dramas,1,0
s3237,TV Show,Once Upon A Time In Lingjian Mountain,China,2019.0,2019,TV-14,1 Season,International TV Shows,0,1
s3238,Movie,Brother,France,2019.0,2019,TV-MA,97 min,Dramas,1,0
s3239,TV Show,Dolly Parton's Heartstrings,United States,2019.0,2019,TV-14,1 Season,TV Dramas,0,1
s3240,Movie,Girls und Panzer der Film,Japan,2019.0,2015,TV-MA,121 min,Action & Adventure,1,0
s3241,Movie,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,United States,2019.0,2008,TV-MA,56 min,Stand-Up Comedy,1,0
s3242,TV Show,Nailed It! Holiday!,United States,2019.0,2019,TV-PG,2 Seasons,Reality TV,0,1
s3243,TV Show,Narcoworld: Dope Stories,United States,2019.0,2019,TV-MA,1 Season,Crime TV Shows,0,1
s3244,TV Show,Nobody's Looking,Brazil,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3245,Movie,Shelby American,United States,2019.0,2019,TV-MA,119 min,Documentaries,1,0
s3246,TV Show,Singapore Social,Singapore,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3247,TV Show,The Dragon Prince,United States,2019.0,2019,TV-Y7,3 Seasons,Kids' TV,0,1
s3248,TV Show,Trolls: The Beat Goes On!,United States,2019.0,2019,TV-Y7,8 Seasons,Kids' TV,0,1
s3249,Movie,The Knight Before Christmas,United States,2019.0,2019,TV-14,93 min,Children & Family Movies,1,0
s3250,TV Show,Bangkok Buddies,Thailand,2019.0,2019,TV-MA,1 Season,International TV Shows,0,1
s3251,Movie,"Bikram: Yogi, Guru, Predator",United States,2019.0,2019,TV-MA,86 min,Documentaries,1,0
